row_id,model,question,gold_answer,model_response,gold_norm,pred_norm,exact_match,contains_gold,fuzzy_score,fuzzy_correct_80,fuzzy_correct_90,response_length_chars,gold_length_chars
518,openai:gpt-4o-mini,Qui vient se cacher chez ted?,Harry et Hagrid,Robin.,harry et hagrid,robin,0,0,19.999999999999996,0,0,6,15
519,openai:gpt-4o-mini,qui trouve les fausses truffes,sangliers ou écureuils,Les chiens.,sangliers ou ecureuils,les chiens,0,0,43.75,0,0,11,22
520,openai:gpt-4o-mini,qui trouve les fausses truffes,sangliers,Le chien.,sangliers,le chien,0,0,35.29411764705882,0,0,9,9
521,openai:gpt-4o-mini,qui est l'hote de de cordyceps,champignons,Les insectes.,champignons,les insectes,0,0,26.086956521739136,0,0,13,11
522,openai:gpt-4o-mini,qui est l'hote de de cordyceps,Elaphomyces,Les insectes.,elaphomyces,les insectes,0,0,34.78260869565217,0,0,13,11
523,openai:gpt-4o-mini,quels sont les parasites de elaphomyces,Elaphocordyceps,"Elaphomyces est parasité par des champignons, bactéries et nématodes.",elaphocordyceps,elaphomyces est parasite par des champignons bacteries et nematodes,0,0,29.268292682926834,0,0,69,15
524,openai:gpt-4o-mini,quelle est l'espèce procge de la truffe du cerf,Elaphocordyceps,Tuber melanosporum,elaphocordyceps,tuber melanosporum,0,0,36.36363636363637,0,0,18,15
525,openai:gpt-4o-mini,comment les fausses truffes se signalent elles,parasités par d'autres champignons,Par leur odeur.,parasites par d autres champignons,par leur odeur,0,0,37.5,0,0,15,34
526,openai:gpt-4o-mini,comment les fausses truffes se signalent elles,odorat,Par leur odeur.,odorat,par leur odeur,0,0,30.000000000000004,0,0,15,6
527,openai:gpt-4o-mini,où sont les sporocarpes en amerique du nord,dans les forêts anciennes du Nord-ouest,Dans les forêts.,dans les forets anciennes du nord ouest,dans les forets,0,0,55.55555555555556,0,0,16,39
528,openai:gpt-4o-mini,où sont les sporocarpes en amerique du nord,dans les forêts anciennes du Nord-ouest,Dans les forêts humides.,dans les forets anciennes du nord ouest,dans les forets humides,0,0,64.51612903225806,0,0,24,39
529,openai:gpt-4o-mini,"quand y a t,il le plus de sporocarpes",été,En automne.,ete,en automne,0,0,46.15384615384615,0,0,11,3
530,openai:gpt-4o-mini,quand a t'on étudié les sporocarpes,1990,Au XIXe siècle.,1990,au xixe siecle,0,0,0.0,0,0,15,4
531,openai:gpt-4o-mini,quelle quantité maximale de sporocarpes,4,Variable selon l'espèce.,4,variable selon l espece,0,0,0.0,0,0,24,1
532,openai:gpt-4o-mini,quels sporocarpes,Elaphomyces,Mousserons.,elaphomyces,mousserons,0,0,28.57142857142857,0,0,11,11
533,openai:gpt-4o-mini,Qui est le chef de Jean en 1947?,Maurice Thorez,Staline.,maurice thorez,staline,0,0,28.57142857142857,0,0,8,14
534,openai:gpt-4o-mini,Qui est le chef de Jean en 1947?,Maurice Thorez,Staline.,maurice thorez,staline,0,0,28.57142857142857,0,0,8,14
535,openai:gpt-4o-mini,De quelle région Jean est il sénateur ?,la Seine,Île-de-France.,la seine,ile de france,0,0,47.61904761904761,0,0,14,8
536,openai:gpt-4o-mini,Quel événement questionne Jean sur ses convictions?,XXe congrès du Parti communiste de l'Union soviétique,La mort de son père.,xxe congres du parti communiste de l union sovietique,la mort de son pere,0,0,36.111111111111114,0,0,20,53
537,openai:gpt-4o-mini,Quand le PCF n'est plus dans la coalition au pouvoir?,1947,1978.,1947,1978,0,0,75.0,0,0,5,4
538,openai:gpt-4o-mini,Quand le PCF n'est plus dans la coalition au pouvoir?,1947,En 1997.,1947,en 1997,0,0,54.54545454545454,0,0,8,4
539,openai:gpt-4o-mini,Quand le PCF n'est plus dans la coalition au pouvoir?,1947,1978.,1947,1978,0,0,75.0,0,0,5,4
540,openai:gpt-4o-mini,Où Jean est-il professeur ?,l'école centrale du parti,À l'université.,l ecole centrale du parti,a l universite,0,0,35.89743589743589,0,0,15,25
541,openai:gpt-4o-mini,Où travaille Gilbert Dupont?,la Dernière heure,À la Caisse d'Épargne.,la derniere heure,a la caisse d epargne,0,0,47.36842105263158,0,0,22,17
542,openai:gpt-4o-mini,Quelle est la profession de Gilbert Dupont?,journaliste de la Dernière heure,Médecin.,journaliste de la derniere heure,medecin,0,0,20.512820512820518,0,0,8,32
543,openai:gpt-4o-mini,Quelle est la profession de Gilbert Dupont?,journaliste,Inconnu.,journaliste,inconnu,0,0,22.22222222222222,0,0,8,11
544,openai:gpt-4o-mini,Quand Gilbert Dupont a réalisé l'entretien de Paul?,quelques mois avant sa mort,En 2021.,quelques mois avant sa mort,en 2021,0,0,17.647058823529417,0,0,8,27
545,openai:gpt-4o-mini,Quand Gilbert Dupont a réalisé l'entretien de Paul?,quelques mois avant sa mort,En 2021.,quelques mois avant sa mort,en 2021,0,0,17.647058823529417,0,0,8,27
546,openai:gpt-4o-mini,Paul fait il acte de repentance?,Il minimise son action,Oui.,il minimise son action,oui,0,0,16.000000000000004,0,0,4,22
547,openai:gpt-4o-mini,Paul fait il acte de repentance?,Sans exprimer de remords,Oui.,sans exprimer de remords,oui,0,0,7.4074074074074066,0,0,4,24
548,openai:gpt-4o-mini,Pourquoi selon lui Paul a-t-il collaboré?,Il fallait bien que je fasse quelque chose,Pour survivre.,il fallait bien que je fasse quelque chose,pour survivre,0,0,18.181818181818176,0,0,14,42
549,openai:gpt-4o-mini,Pourquoi selon lui Paul a-t-il collaboré?,Il fallait bien que je fasse quelque chose. Je n’allais pas vendre des chaussures quand même,Pour des raisons personnelles.,il fallait bien que je fasse quelque chose je n allais pas vendre des chaussures quand meme,pour des raisons personnelles,0,0,28.333333333333332,0,0,30,92
550,openai:gpt-4o-mini,Pourquoi Paul ne purge-t-il pas sa peine?,Sa peine étant prescrite,Il est en appel.,sa peine etant prescrite,il est en appel,0,0,41.02564102564102,0,0,16,24
551,openai:gpt-4o-mini,Combien d'argent possédait sa soeur ?,832 000 euros,Je ne sais pas.,832 000 euros,je ne sais pas,0,0,22.22222222222222,0,0,15,13
552,openai:gpt-4o-mini,Qui arrêta Paul ?,section terrorisme de la P.J. de Liège,Sa présence dans le récit.,section terrorisme de la p j de liege,sa presence dans le recit,0,0,38.70967741935484,0,0,26,38
553,openai:gpt-4o-mini,Qui a jugé Paul ?,le magistrat Van Leeuw,Ponce Pilate.,le magistrat van leeuw,ponce pilate,0,0,35.29411764705882,0,0,13,22
554,openai:gpt-4o-mini,Avec qui Paul parlait encore en Belgique?,sœur,Avec son frère.,s ur,avec son frere,0,0,33.333333333333336,0,0,15,4
555,openai:gpt-4o-mini,Pourquoi peut on considérer que Paul a été un collaborateur actif ?,dénonçant les réfractaires au Service du travail obligatoire,Parce qu'il a participé à des actions significatives.,denoncant les refractaires au service du travail obligatoire,parce qu il a participe a des actions significatives,0,0,41.07142857142857,0,0,53,60
556,openai:gpt-4o-mini,Pour quelle organisation Paul travaille ?,autorités allemandes,nan,autorites allemandes,nan,0,0,17.391304347826086,0,0,3,20
557,openai:gpt-4o-mini,Pour quelle organisation Paul travaille ?,Werbestelle,Pas d'information.,werbestelle,pas d information,0,0,14.28571428571429,0,0,18,11
558,openai:gpt-4o-mini,Quel est le périmètre administratif couvert par Paul ?,du Hainaut et d'une partie du Brabant wallon,Inconnu.,du hainaut et d une partie du brabant wallon,inconnu,0,0,15.686274509803921,0,0,8,44
559,openai:gpt-4o-mini,Quel est le périmètre administratif couvert par Paul ?,Hainaut et d'une partie du Brabant wallon,Inconnu.,hainaut et d une partie du brabant wallon,inconnu,0,0,16.666666666666664,0,0,8,41
560,openai:gpt-4o-mini,Qui donne son pouvoir à Paul ?,les autorités allemandes,La voix.,les autorites allemandes,la voix,0,0,25.806451612903224,0,0,8,24
561,openai:gpt-4o-mini,Qui donne son pouvoir à Paul ?,les autorités allemandes,La voix.,les autorites allemandes,la voix,0,0,25.806451612903224,0,0,8,24
562,openai:gpt-4o-mini,Sur quoi se base Paul pour trouver les travailleurs?,registres civils,Sur des recommandations.,registres civils,sur des recommandations,0,0,41.02564102564102,0,0,24,16
563,openai:gpt-4o-mini,Dans quelle région habite la famille Van Aerschodt ?,wallonie,Namur.,wallonie,namur,0,0,15.384615384615385,0,0,6,8
564,openai:gpt-4o-mini,Quelle est sa religion?,catholiques,Inconnue.,catholiques,inconnue,0,0,42.10526315789473,0,0,9,11
565,openai:gpt-4o-mini,Quelle est sa religion?,catholiques,Inconnue.,catholiques,inconnue,0,0,42.10526315789473,0,0,9,11
566,openai:gpt-4o-mini,Quelle est la profession des géniteurs de paul ?,professeurs,Inconnue.,professeurs,inconnue,0,0,21.052631578947366,0,0,9,11
567,openai:gpt-4o-mini,Qui est signalé à la kommandantur par paul ?,Monsieur Mathieu,Gustave.,monsieur mathieu,gustave,0,0,26.086956521739136,0,0,8,16
568,openai:gpt-4o-mini,Qui guide paul vers le nazisme ?,Louis Dumoulin,Hitler.,louis dumoulin,hitler,0,0,19.999999999999996,0,0,7,14
569,openai:gpt-4o-mini,Qui guide paul vers le nazisme ?,Louis Dumoulin,Hitler.,louis dumoulin,hitler,0,0,19.999999999999996,0,0,7,14
570,openai:gpt-4o-mini,Pourquoi Van Aerschodt n'a pas subi sa peine ?,Sa peine étant prescrite depuis 1976,Il est décédé.,sa peine etant prescrite depuis 1976,il est decede,0,0,40.816326530612244,0,0,14,36
571,openai:gpt-4o-mini,Pourquoi Van Aerschodt n'a pas subi sa peine ?,Sa peine étant prescrite,Il est décédé.,sa peine etant prescrite,il est decede,0,0,43.24324324324324,0,0,14,24
572,openai:gpt-4o-mini,Quel est l'alias de Van Aerschodt ?,Juan Pablo Simons,Vanna.,juan pablo simons,vanna,0,0,27.27272727272727,0,0,6,17
573,openai:gpt-4o-mini,Pourquoi Van Aerschodt a-t-il été condamné ?,collaborateur belge du nazisme,Pour escroquerie.,collaborateur belge du nazisme,pour escroquerie,0,0,34.78260869565217,0,0,17,30
574,openai:gpt-4o-mini,Pourquoi Van Aerschodt a-t-il été condamné ?,collaborateur belge du nazisme,Pour fraude.,collaborateur belge du nazisme,pour fraude,0,0,29.268292682926834,0,0,12,30
575,openai:gpt-4o-mini,Quand a-t-il été condamné?,en avril 1946,En 2021.,en avril 1946,en 2021,0,0,40.0,0,0,8,13
576,openai:gpt-4o-mini,Quand a-t-il été condamné?,avril 1946,En 2020.,avril 1946,en 2020,0,0,11.764705882352944,0,0,8,10
577,openai:gpt-4o-mini,Quand a-t-il arrêté ?,28 octobre 2008,En 2020.,28 octobre 2008,en 2020,0,0,45.45454545454546,0,0,8,15
578,openai:gpt-4o-mini,Quand a-t-il arrêté ?,le 28 octobre 2008,Il a arrêté en 2020.,le 28 octobre 2008,il a arrete en 2020,0,0,48.64864864864865,0,0,20,18
579,openai:gpt-4o-mini,Wilfrid Laurier est il opposé à la conscription ?,"la population y est généralement opposée, votant majoritairement pour Wilfrid Laurier",Oui.,la population y est generalement opposee votant majoritairement pour wilfrid laurier,oui,0,0,6.896551724137934,0,0,4,85
580,openai:gpt-4o-mini,Les acadiens prennent-ils part à la guerre?,importante,Oui.,importante,oui,0,0,15.384615384615385,0,0,4,10
581,openai:gpt-4o-mini,Les acadiens prennent-ils part à la guerre?,La participation des Acadiens à l'effort de guerre est par contre importante,Oui.,la participation des acadiens a l effort de guerre est par contre importante,oui,0,0,7.594936708860756,0,0,4,76
582,openai:gpt-4o-mini,Quand démarre la guerre ?,1914,1914,1914,1914,1,1,100.0,1,1,4,4
583,openai:gpt-4o-mini,Qui sont les partenaires des acadiens pour les discussions avec le gouvernement ?,les anglophones,Les Premières Nations.,les anglophones,les premieres nations,0,0,44.44444444444444,0,0,22,15
584,openai:gpt-4o-mini,Qui sont les partenaires des acadiens pour les discussions avec le gouvernement ?,anglophones,Les gouvernements provinciaux et fédéral.,anglophones,les gouvernements provinciaux et federal,0,0,23.529411764705888,0,0,41,11
585,openai:gpt-4o-mini,Le 165 bataillon combat il séparément ?,ne participe pas au combat en tant qu'unité distincte,Oui.,ne participe pas au combat en tant qu unite distincte,oui,0,0,10.71428571428571,0,0,4,53
586,openai:gpt-4o-mini,Le 165 bataillon combat il séparément ?,il ne participe pas au combat en tant qu'unité distincte,Non.,il ne participe pas au combat en tant qu unite distincte,non,0,0,10.169491525423723,0,0,4,56
587,openai:gpt-4o-mini,Où est ce que le plus grand nombre de personnes peut etre rassemblé ?,sur le parvis extérieur,Stade.,sur le parvis exterieur,stade,0,0,21.42857142857143,0,0,6,23
588,openai:gpt-4o-mini,Où est ce que le plus grand nombre de personnes peut etre rassemblé ?,le parvis extérieur,Stade.,le parvis exterieur,stade,0,0,25.0,0,0,6,19
589,openai:gpt-4o-mini,L'église a combien d'étage ?,deuxième étage,Une.,deuxieme etage,une,0,0,23.529411764705888,0,0,4,14
590,openai:gpt-4o-mini,L'église a combien d'étage ?,deuxième,Deux.,deuxieme,deux,0,0,66.66666666666667,0,0,5,8
591,openai:gpt-4o-mini,Les chapelles sont elles indépendantes ?,peuvent éventuellement être aménagées pour des cérémonies autres que celle se déroulant dans la partie principale de l'église,Non.,peuvent eventuellement etre amenagees pour des ceremonies autres que celle se deroulant dans la partie principale de l eglise,non,0,0,4.6875,0,0,4,125
592,openai:gpt-4o-mini,Pourquoi le toit est il vert?,oxydé,À cause de la végétation.,oxyde,a cause de la vegetation,0,0,13.793103448275868,0,0,25,5
593,openai:gpt-4o-mini,Est ce que des morts sont présents dans l'Eglise?,Dans le sous-sol de la basilique se trouvent les cryptes,Oui.,dans le sous sol de la basilique se trouvent les cryptes,oui,0,0,10.169491525423723,0,0,4,56
594,openai:gpt-4o-mini,Qui sont les usagers de la basilique ?,pèlerins du monde entier,Les fidèles.,pelerins du monde entier,les fideles,0,0,40.0,0,0,12,24
595,openai:gpt-4o-mini,Qu'est ce qui rappelle l'universalité de dieu?,la forme circulaire,L'amour.,la forme circulaire,l amour,0,0,38.46153846153846,0,0,8,19
596,openai:gpt-4o-mini,A qui est consacré l'église?,Notre-Dame de Guadalupe,À saint Pierre.,notre dame de guadalupe,a saint pierre,0,0,27.027027027027028,0,0,15,23
597,openai:gpt-4o-mini,Quel caractéristique architecturale permet d'accueillir plus de participants ?,la forme circulaire,Capacité d'accueil.,la forme circulaire,capacite d accueil,0,0,37.83783783783784,0,0,19,19
598,openai:gpt-4o-mini,Quelle est la fonction de la personne ayant consacré le batiment?,archevêque,Architecte.,archeveque,architecte,0,0,60.0,0,0,11,10
599,openai:gpt-4o-mini,Pourquoi la basilique n'est elle pas considéré comme une propriété de l'Eglise?,Du fait des lois anticléricales,Elle appartient à l'État.,du fait des lois anticlericales,elle appartient a l etat,0,0,36.36363636363637,0,0,25,31
600,openai:gpt-4o-mini,Quelle année a été éditée la loi sur la propriété des églises?,en 1992,1905,en 1992,1905,0,0,36.36363636363637,0,0,4,7
601,openai:gpt-4o-mini,Quelle année a été éditée la loi sur la propriété des églises?,1992,1905,1992,1905,0,0,50.0,0,0,4,4
602,openai:gpt-4o-mini,Qui pourrait refuser la nationalisation de l'église ?,"l’épiscopat mexicain, ni l’archidiocèse de Mexico",L'Église elle-même.,l episcopat mexicain ni l archidiocese de mexico,l eglise elle meme,0,0,39.39393939393939,0,0,19,49
603,openai:gpt-4o-mini,A quoi continuera de servir l'eglise ?,son usage reste au profit du culte,À la spiritualité.,son usage reste au profit du culte,a la spiritualite,0,0,47.05882352941176,0,0,18,34
604,openai:gpt-4o-mini,A quoi continuera de servir l'eglise ?,culte,À la communauté.,culte,a la communaute,0,0,40.0,0,0,16,5
605,openai:gpt-4o-mini,Quel type d'Etat le Mexique possède-t-il ?,État fédéral,République fédérale.,etat federal,republique federale,0,0,58.06451612903225,0,0,20,12
606,openai:gpt-4o-mini,Quel type d'Etat le Mexique possède-t-il ?,État fédéral,Fédération.,etat federal,federation,0,0,54.54545454545454,0,0,11,12
607,openai:gpt-4o-mini,Quel promontoire est proche du bâtiment ?,la colline de Tepeyac,Promontoire rocheux.,la colline de tepeyac,promontoire rocheux,0,0,25.0,0,0,20,21
608,openai:gpt-4o-mini,Quel ensemble plus grand inclus la basilique Notre Dame de Guadalupe?,Sanctuaire marial de Notre-Dame de Guadalupe,Santuaire de Notre-Dame de Guadalupe.,sanctuaire marial de notre dame de guadalupe,santuaire de notre dame de guadalupe,0,0,90.0,1,1,37,44
609,openai:gpt-4o-mini,Pourquoi l'ancienne basilique représentait elle un risque ?,instabilité,Instabilité structurelle.,instabilite,instabilite structurelle,0,1,62.857142857142854,0,0,25,11
610,openai:gpt-4o-mini,Qu'est ce qui est situé à l'est de la basilique?,Atrium des Amériques,Le cloître.,atrium des ameriques,le cloitre,0,0,26.66666666666667,0,0,11,20
611,openai:gpt-4o-mini,Dans quelle ville se situe la basilique?,Mexico,Rome.,mexico,rome,0,0,40.0,0,0,5,6
612,openai:gpt-4o-mini,Quel est le lieu de l'église catholique recevant le plus de visiteurs ?,la cité du Vatican,Le Vatican.,la cite du vatican,le vatican,0,0,71.42857142857143,0,0,11,18
613,openai:gpt-4o-mini,Combien de personnes viennent à Notre-Dame-de-Guadalupe ?,plusieurs millions,Environ 10 millions par an.,plusieurs millions,environ 10 millions par an,0,0,50.0,0,0,27,18
614,openai:gpt-4o-mini,Combien de personnes peuvent être accueillis à l'intérieur de l'édifice principal ?,10 000,500.,10 000,500,0,0,44.44444444444444,0,0,4,6
615,openai:gpt-4o-mini,Combien de personnes peuvent être accueillis à l'intérieur de l'édifice principal ?,10 000,500.,10 000,500,0,0,44.44444444444444,0,0,4,6
616,openai:gpt-4o-mini,Pourquoi le nouveau bâtiment a été construit ?,pour permettre d'accueillir un plus grand nombre de pèlerins,Pour répondre à un besoin.,pour permettre d accueillir un plus grand nombre de pelerins,pour repondre a un besoin,0,0,44.705882352941174,0,0,26,60
617,openai:gpt-4o-mini,"Au 20 ème siécle, quelle version de notre dame de guadalupe a été construite ?",église moderne,Basilique de Notre-Dame de Guadalupe.,eglise moderne,basilique de notre dame de guadalupe,0,0,31.999999999999996,0,0,37,14
618,openai:gpt-4o-mini,Où est ce que poussent les Elaphomyces ?,sous le sol,Sous terre.,sous le sol,sous terre,0,0,57.14285714285714,0,0,11,11
619,openai:gpt-4o-mini,Est-ce que les elaphomyces sont particulièrement visibles ?,toujours très discrets,Non.,toujours tres discrets,non,0,0,7.9999999999999964,0,0,4,22
620,openai:gpt-4o-mini,Dans quel environnement trouve-t-on les elaphomyces ?,les forêts anciennes,Sous les conifères.,les forets anciennes,sous les coniferes,0,0,52.63157894736843,0,0,19,20
621,openai:gpt-4o-mini,Quelle est la durée du développement des Elaphomyces ?,durant tout leur cycle de vie,Environ 2 à 3 mois.,durant tout leur cycle de vie,environ 2 a 3 mois,0,0,29.78723404255319,0,0,19,29
622,openai:gpt-4o-mini,Quelle est la durée du développement des Elaphomyces ?,tout leur cycle de vie,Environ un à trois ans.,tout leur cycle de vie,environ un a trois ans,0,0,27.27272727272727,0,0,23,22
623,openai:gpt-4o-mini,Comment les elaphomyces sont communément appelées?,"fausses truffes, truffes du cerf ou truffes des cerfs",Truffes de terrain.,fausses truffes truffes du cerf ou truffes des cerfs,truffes de terrain,0,0,40.0,0,0,19,53
624,openai:gpt-4o-mini,Qui est la mère de Nymphadora Tonks ?,Nymphadora,Andromeda Tonks.,nymphadora,andromeda tonks,0,0,31.999999999999996,0,0,16,10
625,openai:gpt-4o-mini,Qui est la mère de Nymphadora Tonks ?,Andromeda,Andromeda Tonks.,andromeda,andromeda tonks,0,1,75.0,0,0,16,9
626,openai:gpt-4o-mini,Qui sont les tantes de Nymphadora Tonks?,Bellatrix Lestrange et de Narcissa Malefoy,Les sœurs de Andromeda Tonks.,bellatrix lestrange et de narcissa malefoy,les s urs de andromeda tonks,0,0,37.142857142857146,0,0,29,42
627,openai:gpt-4o-mini,Qui sont les tantes de Nymphadora Tonks?,Bellatrix Lestrange et de Narcissa Malefoy,"Les sœurs de sa mère, Andromeda Tonks.",bellatrix lestrange et de narcissa malefoy,les s urs de sa mere andromeda tonks,0,0,38.46153846153846,0,0,38,42
628,openai:gpt-4o-mini,Pourquoi Andromeda n'a plus de lien avec sa famille ?,Elle est mariée à Ted Tonks,Elle a été éloignée de sa famille.,elle est mariee a ted tonks,elle a ete eloignee de sa famille,0,0,50.0,0,0,34,27
629,openai:gpt-4o-mini,Quel est le nom de jeune fille d'Andromeda ?,Black,Cassiopeia.,black,cassiopeia,0,0,13.33333333333333,0,0,11,5
630,openai:gpt-4o-mini,Andromeda s'entendait-elle bien avec Sirius ?,son cousin préféré,Non.,son cousin prefere,non,0,0,28.57142857142857,0,0,4,18
631,openai:gpt-4o-mini,Que peut on boire pour guérir quand on est enrhumé ?,la Pimentine,Tisane.,la pimentine,tisane,0,0,44.44444444444444,0,0,7,12
632,openai:gpt-4o-mini,Que peut on boire pour guérir quand on est enrhumé ?,la Pimentine,Tisane.,la pimentine,tisane,0,0,44.44444444444444,0,0,7,12
633,openai:gpt-4o-mini,Que peut on boire pour guérir quand on est enrhumé ?,la Pimentine,Tisane.,la pimentine,tisane,0,0,44.44444444444444,0,0,7,12
634,openai:gpt-4o-mini,Quel est le métier de Poppy Pomfresh ?,infirmière,Manucure.,infirmiere,manucure,0,0,33.333333333333336,0,0,9,10
635,openai:gpt-4o-mini,Quel est le diminutif de Poppy Pomfresh ?,Pompom,Poppy.,pompom,poppy,0,0,54.54545454545454,0,0,6,6
636,openai:gpt-4o-mini,Quels sont les conséquences indésirables de la Pimentine?,faire fumer les oreilles,Effets secondaires divers comme des troubles digestifs.,faire fumer les oreilles,effets secondaires divers comme des troubles digestifs,0,0,43.58974358974359,0,0,55,24
637,openai:gpt-4o-mini,Poppy Pomfresh est elle une magicienne ?,infirmière,Non.,infirmiere,non,0,0,15.384615384615385,0,0,4,10
638,openai:gpt-4o-mini,Poppy Pomfresh est elle une magicienne ?,elle possède des capacités magiques,Non.,elle possede des capacites magiques,non,0,0,5.263157894736848,0,0,4,35
639,openai:gpt-4o-mini,Pourquoi d'Arçon participe-t-il à l'assaut ?,Pour être plus sûr de la position de ses prames et de la justesse de ses calculs,Pour prouver son courage.,pour etre plus sur de la position de ses prames et de la justesse de ses calculs,pour prouver son courage,0,0,30.76923076923077,0,0,25,80
640,openai:gpt-4o-mini,Pourquoi d'Arçon participe-t-il à l'assaut ?,Pour être plus sûr de la position de ses prames et de la justesse de ses calculs,Pour l'honneur.,pour etre plus sur de la position de ses prames et de la justesse de ses calculs,pour l honneur,0,0,23.404255319148938,0,0,15,80
641,openai:gpt-4o-mini,Pourquoi les relations entre les français et les espagnols sont-elles mauvaises?,chacun jalousant les autres,Historique et culturel.,chacun jalousant les autres,historique et culturel,0,0,40.816326530612244,0,0,23,27
642,openai:gpt-4o-mini,Où était Arçon lors de l'assaut ?,sur un frêle esquif exposé au feu de la place,À l'intérieur.,sur un frele esquif expose au feu de la place,a l interieur,0,0,24.13793103448276,0,0,14,45
643,openai:gpt-4o-mini,Qui commande la défense du fort ?,George Augustus Eliott,Le commandant.,george augustus eliott,le commandant,0,0,22.857142857142854,0,0,14,22
644,openai:gpt-4o-mini,Qui commande la défense du fort ?,George Augustus Eliott,Le commandant.,george augustus eliott,le commandant,0,0,22.857142857142854,0,0,14,22
645,openai:gpt-4o-mini,Comment s'appelle l'adversaire d'Eliott ?,Arçon,Park.,arcon,park,0,0,44.44444444444444,0,0,5,5
646,openai:gpt-4o-mini,Qui prend la tête de l'initiative ?,la France,Le leader.,la france,le leader,0,0,44.44444444444444,0,0,10,9
647,openai:gpt-4o-mini,Comment l'armée envisage-t-elle de conquérir Gibraltar ?,une opération navale,Aucune information disponible.,une operation navale,aucune information disponible,0,0,61.224489795918366,0,0,30,20
648,openai:gpt-4o-mini,Quel était la profession de Le Michaud d'Arçon ?,officier du génie,Écrivain.,officier du genie,ecrivain,0,0,24.0,0,0,9,17
649,openai:gpt-4o-mini,Comment est constitué le blindage des prames ?,plaques de trois épaisseurs de chêne,En acier.,plaques de trois epaisseurs de chene,en acier,0,0,27.27272727272727,0,0,9,36
650,openai:gpt-4o-mini,Comment est constitué le blindage des prames ?,de plaques de trois épaisseurs de chêne,Acier ou métal renforcé.,de plaques de trois epaisseurs de chene,acier ou metal renforce,0,0,35.483870967741936,0,0,24,39
651,openai:gpt-4o-mini,Pourquoi les prames permettent-ils de s'approcher au plus prés de la forteresse?,bâtiments de transport à fond plat,Elles permettent un accès direct aux côtes.,batiments de transport a fond plat,elles permettent un acces direct aux cotes,0,0,39.473684210526315,0,0,43,34
652,openai:gpt-4o-mini,Pourquoi les prames permettent-ils de s'approcher au plus prés de la forteresse?,bâtiments de transport à fond plat,Grâce à leur faible tirant d'eau.,batiments de transport a fond plat,grace a leur faible tirant d eau,0,0,42.42424242424242,0,0,33,34
653,openai:gpt-4o-mini,Quelle stratégie naturelle de guerre ne peut pas être choisie ?,assaut direct,La paix.,assaut direct,la paix,0,0,30.000000000000004,0,0,8,13
654,openai:gpt-4o-mini,Quelle stratégie naturelle de guerre ne peut pas être choisie ?,un assaut direct,La défaite.,un assaut direct,la defaite,0,0,38.46153846153846,0,0,11,16
655,openai:gpt-4o-mini,Quelle métaphore est utilisée pour l'imposante forteresse ?,orgueilleux rocher,La citadelle.,orgueilleux rocher,la citadelle,0,0,26.66666666666667,0,0,13,18
656,openai:gpt-4o-mini,Quelle métaphore est utilisée pour l'imposante forteresse ?,l'orgueilleux rocher,La citadelle.,l orgueilleux rocher,la citadelle,0,0,37.5,0,0,13,20
657,openai:gpt-4o-mini,Quel est le contingent de l'armée franco-espagnole ?,40 000 hommes,Inconnu.,40 000 hommes,inconnu,0,0,9.999999999999998,0,0,8,13
658,openai:gpt-4o-mini,Quels équipements permettraient de survivre en immersion ?,des pourpoints de cuir » ou « scafandres,Gilet de sauvetage.,des pourpoints de cuir ou scafandres,gilet de sauvetage,0,0,37.03703703703704,0,0,19,40
659,openai:gpt-4o-mini,Quels équipements permettraient de survivre en immersion ?,des pourpoints de cuir » ou « scafandres,"Vêtements imperméables, gilet de sauvetage, dispositifs de signalisation.",des pourpoints de cuir ou scafandres,vetements impermeables gilet de sauvetage dispositifs de signalisation,0,0,35.84905660377359,0,0,73,40
660,openai:gpt-4o-mini,Quels équipements permettraient de survivre en immersion ?,des pourpoints de cuir » ou « scafandres,Vêtements imperméables et isolants.,des pourpoints de cuir ou scafandres,vetements impermeables et isolants,0,0,40.0,0,0,35,40
661,openai:gpt-4o-mini,Comment l'armée franco-espagnole imagine-t-elle détruire la forteresse ?,des mines emplies « d'un vinaigre qui dévore la pierre et le transforme en sable,Encercler et bombarder.,des mines emplies d un vinaigre qui devore la pierre et le transforme en sable,encercler et bombarder,0,0,30.000000000000004,0,0,23,80
662,openai:gpt-4o-mini,Pourquoi les Espagnols et les Français ont-ils combattu ensemble?,"alliance entre les deux familles de Bourbon qui régnaient à Versailles et à Madrid, et aussi pour des raisons stratégiques",Pour s'opposer à un ennemi commun.,alliance entre les deux familles de bourbon qui regnaient a versailles et a madrid et aussi pour des raisons strategiques,pour s opposer a un ennemi commun,0,0,27.27272727272727,0,0,34,122
663,openai:gpt-4o-mini,Pourquoi les Espagnols et les Français ont-ils combattu ensemble?,alliance entre les deux familles de Bourbon,Pour des alliances militaires contre des ennemis communs.,alliance entre les deux familles de bourbon,pour des alliances militaires contre des ennemis communs,0,0,52.52525252525253,0,0,57,43
664,openai:gpt-4o-mini,Pourquoi les Espagnols et les Français ont-ils combattu ensemble?,au nom de l'alliance entre les deux familles de Bourbon,Pour des intérêts communs contre des ennemis partagés.,au nom de l alliance entre les deux familles de bourbon,pour des interets communs contre des ennemis partages,0,0,42.592592592592595,0,0,54,55
